#G(1) | QT(2) | QL(3) | TS(4) | gain(5) | size(6) | feedback(7) | percentage(8)
0	.35	.9926263032491168	-3.985714285714281	2.706765436799621	100	7.1948669869942865	.1
0	.6	.8970498607968157	-8.850000000000003	2.3280684581992688	100	7.662285154749837	.1
0	.5	.9778316763881463	4.409999999999999	2.081985327807635	100	7.0415087929280045	.1
0	.3	.9554103340318401	-4.666666666666663	2.244178007795912	100	6.218401237357535	.1
0	.5	.9061016222924598	-5.699999999999994	2.503430872776841	100	7.337137388479382	.1
0	.55	.986890236863379	2.027272727272727	2.495722899379729	100	5.617985906299846	.1
0	.65	.9140339212112357	-8.16153846153846	2.2974602545490117	100	6.437761593938879	.1
0	.5	.9274915939551782	1.9899999999999936	2.5307107280408854	100	5.28598552341861	.1
0	.45	.9589036008934616	7.555555555555553	2.3865632565434756	100	5.345761535960554	.1
0	.5	.9615864174184281	8.3	1.852995224083001	100	6.244801391351039	.1
0	.5	.8702792896938332	1.5300000000000007	2.6021898633994915	100	6.620699519811	.1
0	.45	.9031388249359655	1.1777777777777756	2.297523865780338	100	6.091175669187589	.1
0	.55	.9256075532912322	-2.090909090909092	2.3394030481331756	100	7.065525848153907	.1
0	.45	.8597702190686651	4.433333333333336	2.8179257607629067	100	6.2857023077249305	.1
0	.55	.9264584538652435	.12727272727272726	2.6109186155306667	100	6.14859232356179	.1
0	.2	.9671340721304486	-5.075000000000005	3.025141102564304	100	5.247360310854331	.1
0	.55	.9946384280882247	-1.8272727272727283	2.471744612165331	100	5.737993812968194	.1
0	.45	.9635038977087831	1.5777777777777802	2.276406136488344	100	5.915450464135166	.1
0	.6	.9225375527781612	-6.13333333333333	2.6528050717948592	100	6.305361245569935	.1
0	.55	.9617439678891123	-3.645454545454551	2.2089180659720578	100	6.567199303771446	.1
0	.4	.9169292452933738	.8874999999999998	2.5625419633732194	100	5.7913432300314245	.1
0	.3	.987030710958576	1.1000000000000014	2.9794868708168165	100	6.264173193103888	.1
0	.3	.8165731799543146	-3.8000000000000003	2.239983157334255	100	7.689945766598338	.1
0	.75	.9366950466610169	7.78666666666666	2.407205373033299	100	6.190665378820164	.1
0	.4	.8515247728925527	-5.762499999999995	2.547304218619986	100	5.014251349952623	.1
