#G(1) | QT(2) | QL(3) | TS(4) | SV(5) | gain(6) | size(7) | feedback(8) | ErdösRenyiTopology:percentage(9) | RingTopology:distance(10) | meta_strengths1(11) | meta_strengths2(12)
0	.45	.9354257633355719	-8.92	0	1.2	100	2	.08822495892201272	2.136775653030139	1	0
0	.48	.9093740922608274	-14.914583333333331	0	1.2	100	2	.12387209190185555	1.2037595700134789	1	0
0	.56	.9433130454683079	-.01964285714285798	1	1.2	100	2	.1190423980561508	.8097161854478008	.7662734588824724	.2337265411175276
0	.5	.9638743846425787	-3.605999999999997	1	1.2	100	2	.1588305740854236	2.82076011735891	1	0
0	.44	.8806679996869975	-1.4454545454545475	0	1.2	100	2	.04036483843999148	3.5388063842801394	1	0
0	.55	.9500269771742288	-4.750909090909093	1	1.2	100	2	.13222031703485296	1.0365780235637274	.37094429450985644	.6290557054901436
0	.52	.9290168106266982	-.9249999999999995	1	1.2	100	2	.17610111030806005	2.086004146958498	1	0
0	.51	.95818541064508	.007843137254904606	1	1.2	100	2	.11161690884672398	2.0379633391730625	.919338390623318	.08066160937668196
0	.13	.9402110733826691	-13.215384615384618	0	1.2	100	2	0	2.126959795796051	.8460221719177641	.15397782808223587
0	.5	.915859105891064	-3.61	1	1.2	100	2	.059515786664269446	1.9654570602037786	1	0
0	.63	.9428389072152809	-4.522222222222226	1	1.2	100	2	.13834713543423746	2.2586462569430967	.2750565843270609	.7249434156729391
0	.45	.8897758561581103	-5.088888888888892	1	1.2	100	2	.1851500622472775	2.5313156483519306	.5373454869612908	.46265451303870914
0	.17	.917633630700592	-.594117647058817	0	1.2	100	2	.0881506578365198	.15056513685577722	.15337583079937844	.8466241692006216
0	.55	.9597838012285876	-.9181818181818181	1	1.2	100	2	.16309566593601113	1.0504697246491972	.25314552586369055	.7468544741363095
0	.51	.9125033175516167	4.619607843137254	1	1.2	100	2	.06574553875239045	1.2707668267865035	.634766593872948	.365233406127052
0	.61	.9226204943543811	-5.070491803278688	1	1.2	100	2	.11408101149626251	.9754986638442438	.4167351133591448	.5832648866408552
0	.4	.9284863018429007	-2.470000000000001	0	1.2	100	2	.013229624883270409	.6648109566778881	1	0
0	.45	.9170117737838859	.4022222222222243	0	1.2	100	2	.22410011840468008	.5362914315316245	1	0
0	.61	.9463362591878973	-4.962295081967211	1	1.2	100	2	.14297361303887743	1.9498990476033324	.05888685184044384	.9411131481595562
0	.47	.9506670707397317	6.048936170212764	0	1.2	100	2	.1986302423929229	.6853254698809172	.7849079611355168	.21509203886448322
0	.46	.9054696070680707	1.1239130434782607	1	1.2	100	2	.03507771495699548	2.612480453075106	.1478894102232048	.8521105897767952
0	.44	.9000420675776083	-5.113636363636362	0	1.2	100	2	.023289069294609135	1.5625943459587002	.9581977364964885	.0418022635035115
0	.51	.8778778152668031	3.3235294117647074	0	1.2	100	2	.07174770096655847	3.1795550323973147	1	0
0	.58	.9443206408251122	-6.125862068965517	1	1.2	100	2	.12323179678102754	1.9227867876164497	.8345591201759747	.16544087982402536
0	.6	.9515263071574456	-2.0283333333333333	1	1.2	100	2	.0844974649250146	.09336793025389678	1	0
0	.47	.9362038452029098	5.4531914893617	1	1.2	100	2	.1027213993296164	2.308401665128227	1	0
0	.58	.8937651933181475	2.3896551724137947	1	1.2	100	2	.07263949042094309	2.1759953430832657	1	0
0	.51	.93231542753051	-11.476470588235292	0	1.2	100	2	.10536538976340049	3.2173862553770287	.3707230300088129	.6292769699911871
0	.53	.919935965071274	-10.394339622641507	1	1.2	100	2	.13933006343327256	3.559210802074406	.8302890828159393	.16971091718406076
0	.57	.9126548284012008	-9.808771929824555	1	1.2	100	2	.20150549304099333	2.167729311870323	.8228466392994412	.17715336070055873
0	.41	.9362087389410745	-13.817073170731705	0	1.2	100	2	.03403103098323773	.5531680475125258	1	0
0	.55	.9016370853013264	-3.985454545454544	1	1.2	100	2	.2235631169981266	1.3098019316163731	1	0
0	.43	.9593944586418676	-3.5674418604651166	0	1.2	100	2	.10635016252583712	3.1753036152927923	1	0
0	.51	.9614329817979312	.3176470588235311	1	1.2	100	2	.1097431990821754	1.7642225317763018	.6707131348471864	.3292868651528136
0	.44	.9071718658647602	-3.6704545454545454	0	1.2	100	2	.1672505162672567	3.578215660029297	.48577064313656826	.5142293568634317
0	.5	.9681181650970432	9.264000000000003	1	1.2	100	2	.13629216806587113	2.192141520364275	.80811389619165	.19188610380835
0	.54	.9522992981826103	.753703703703703	1	1.2	100	2	.06819298110814208	2.1905828496953124	1	0
0	.6	.958169289433927	-7.778333333333335	1	1.2	100	2	.10606041497669248	1.5487137787921355	.421872392069947	.578127607930053
0	.52	.9510375344214742	-5.8000000000000025	1	1.2	100	2	.09322212592042448	1.2822940187828094	1	0
0	.54	.9196353239829921	4.253703703703704	1	1.2	100	2	.1837340714719015	3.483140689761326	.3565781864579959	.6434218135420041
0	.5	.9686967514379493	-3.155999999999998	1	1.2	100	2	.042987263131090074	.6598777330154915	1	0
0	.49	.9774536673720612	-5.942857142857146	0	1.2	100	2	.08058945644648752	3.2910463878957	1	0
0	.59	.8845967607454298	-16.510169491525428	1	1.2	100	2	.19043881675382335	2.3793422558039454	1	0
0	.49	.9150889205575667	-2.2632653061224515	1	1.2	100	2	.07466087264441838	.5045663777521523	1	0
0	.55	.8616745513656907	-8.938181818181816	1	1.2	100	2	.10638376611130365	2.4253471787022187	1	0
0	.54	.9659675242101822	-5.064814814814814	1	1.2	100	2	.11396204519004577	4.266983154543167	1	0
