.001	.05
.0010413289435570352	.01
.0010843659686896108	0
.0011291816686047524	0
.0011758495540521558	0
.0012244461739031435	0
.0012750512407130141	0
.0013277477614727685	0
.001382622173764655	0
.0014397644875448795	0
.0014992684327860455	0
.0015612316132215046	0
.0016257556664437951	0
.001692946430619779	0
.0017629141180959462	0
.001835773496178634	0
.0019116440753857036	0
.001990650305478458	0
.0020729217795953697	0
.0021585934468224158	0
.002247805833548725	0
.002340705273970635	.01
.0024374441501222215	0
.002538181141826046	0
.002643081486974103	.01
.002752317252565903	0
.0028660676169482533	0
.0029845191637197506	0
.003107866187782014	0
.0032363110140396717	0
.003370064329271928	0
.0035093455277199854	.01
.003654383070957258	.01
.0038054148626326316	.01
.003962688638701474	.01
.0041264623737844765	0
.004297004704320844	0
.00447459536921003	.01
.004659525668664682	.01
.004852098942027476	0
.00505263106533568	.01
.005261450969449461	.01
.005478901179593945	0
.005705338377199951	.01
.005941133984965027	.02
.006186674776094437	.02
.006442363508721377	.03
.006708619586547219	.02
.006985879746785249	.06
.007274598776536364	.03
.007575250258771912	.01
.007888327349147113	0
.00821434358491943	.01
.00855383372729865	.09
.008907354638610431	.09
.009275486195712057	.06
.009658832241158708	.06
.010058021573680418	.08
.010473708979594498	.06
.01090657630684496	.11
.01135733358343105	.08
.011826720182059092	.08
.012315506032928261	.06
.012824492886639473	.17
.013354515629298982	.16
.013906443651973821	.23
.014481182276745337	.13
.015079674241700076	.18
.015702901247293774	.2
.016351885566624858	.29
.017027691722258997	.32
.01773142823235483	.36
.018464249428955443	.35
.019227357351427752	.36
.020022003718155833	.48
.020849491979722246	.45
.02171117945694504	.53
.022608479567277774	.6
.02354286414322418	.68
.024515865846570437	.77
.025529080682395164	.78
.026584170616980873	.8
.027682866303920667	.9
.02882696992289234	.81
.030018358135755905	.91
.031258985164823394	.9
.032550885998350584	.93
.03389617972850788	.96
.0352970730273065	.97
.0367558637661806	.96
.03827494478516311	.97
.03985680781783775	.98
.04150404757850477	1
.04321936601826527	.99
.045005576757005	1
.04686560969854702	.99
.04880251583654431	.99
.050819472258994136	1
.05291978735958442	1
.055106906264418984	1
.057384416483023955	1
.05975605379290422	1
.06222570836730231	1
.06479743115621105	1
.06747544053110693	1
.07026412920430312	1
.07316807143427195	1
.07619203052875606	1
.07934096665797492	1
.08262004499074294	1
.08603464416684505	1
.08959036511956614	1
.09329304026284686	1
.09714874305813422	1
.1011637979766207	1
.10534479087321177	1
.10969857978923835	1
.11423230620163467	1
.11895340673703195	1
.12386962536998372	1
.12898902612533086	1
.13432000630554153	1
.13987131026472382	1
.1456520437519031	1
.15167168884709226	1
.15794011951465392	.98
.16446761779946636	1
.17126489069246048	1
.17834308769319093	1
.18571381909825008	1
.1933891750455231	.98
.201381745345521	.99
.20970464013232323	1
.21837151136800032	.99
.22739657523579276	.99
.23679463545877594	.98
.24658110758226026	.99
.25677204425975864	1
.2673841615839947	1
.27843486650614474	1
.28994228538828765	.95
.3019252937358978	.99
.3144035471591499	1
.327397513613822	1
.34092850697468124	.96
.35501872199642204	.99
.3696912707195027	.95
.38497022038059747	.95
.40088063288984654	.92
.41744860593965943	.92
.4347013158125025	.81
.4526670619578861	.51
.4713753134116724	.41
.49085675713384297	.28
.5111433483440166	.16
.5322683629372804	.1
.5542664520663105	.07
.5771736989793171	.01
.6010276782070383	.01
.6258675171958725	0
.6517339604882424	0
.6786694365554636	0
.7067181273927492	0
.7359260409904973	0
.7663410868007456	0
.7980131543225706	0
.8309941949353393	0
.8653383071140456	0
.901101825166502	0
.9383434116379495	0
.9771241535346498	0
1.0175076625242987	0
1.059560179277616	0
1.103350682122262	0
1.1489510001873091	0
1.196435931223849	0
1.245883364295008	0
1.297374407536605	0
1.3509935211980268	0
1.4068286561815397	0
1.4649713983072858	0
1.525517118540598	0
1.5885651294280527	0
1.6542188479988584	0
1.7225859653987865	0
1.7937786235348934	0
1.8679135990207825	0
1.94511249472413	0
2.025501939230667	0
2.109213794551796	0
2.1963853724165463	0
2.287159659502647	0
2.381685551976158	0
2.480118099724386	0
2.582618760682676	0
2.6893556656722697	0
2.800503894183631	0
2.916245761557602	0
3.036771118035458	0
3.1622776601683795	0
